gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
ALDH1A1	-13.051776	-13.051776	-13.051776	1	287	1564	0.183503836317136
ALDH1A2	-11.9881661488235	-203.79882453	-7.02465351	17	170	218	0.779816513761468
ALDH1A3	-11.9106469053846	-154.83840977	1.78290223	13	98	316	0.310126582278481
ALDH1L2	-12.2253276895	-244.50655379	3.47719021	20	59	183	0.322404371584699
ALDH2	-13.051776	-78.310656	-13.051776	6	501	738	0.678861788617886
ALDH3A2	-10.038214755	-20.07642951	-7.02465351	2	247	1311	0.188405797101449
ALDH4A1	-13.051776	-13.051776	-13.051776	1	288	1564	0.184143222506394
ALDH5A1	-10.1503072663636	-111.65337993	-2.23599939	11	166	408	0.406862745098039
ALDH6A1	-9.079393782	-45.39696891	-2.23599939	5	184	817	0.225214198286414
ALDH7A1	-10.03741563875	-80.29932511	3.27071798	8	72	534	0.134831460674157
ALDH8A1	-12.29838568875	-98.38708551	-7.02465351	8	290	534	0.543071161048689
ALDH9A1	-5.354103335	-21.41641334	5.14909816	4	62	933	0.0664523043944266
ALG1	-5.67401278666667	-17.02203836	3.05439115	3	64	1069	0.0598690364826941
ALG11	-11.242549104	-56.21274552	-4.00564152	5	244	817	0.298653610771114
ALG12	-13.051776	-78.310656	-13.051776	6	502	738	0.680216802168022
ALG14	-12.5881511930769	-163.64596551	-7.02465351	13	243	316	0.768987341772152
ALG2	-13.051776	-52.207104	-13.051776	4	469	933	0.502679528403001
ALG3	-13.051776	-13.051776	-13.051776	1	289	1564	0.184782608695652
ALG5	-11.3704791621053	-216.03910408	0.80059496	19	74	170	0.435294117647059
ALG6	-10.14564817	-50.72824085	1.47886315	5	108	817	0.13219094247246
ALG8	-13.051776	-91.362432	-13.051776	7	425	621	0.684380032206119
ALG9	-13.051776	-78.310656	-13.051776	6	503	738	0.681571815718157
ALK	-12.4495248340426	-1755.3830016	-2.23599939	100	209	209	1
ALKAL1	-11.0312833777778	-297.8446512	3.67468467	27	43	111	0.387387387387387
ALKAL2	-10.9315971621429	-153.04236027	10.60360524	14	13	291	0.0446735395189003
ALKBH1	-11.3154948508333	-135.78593821	-2.23599939	12	159	320	0.496875
ALKBH2	-3.50600593	-7.01201186	6.03976414	2	36	1311	0.0274599542334096
ALKBH3	-11.0728658628571	-77.51006104	0.80059496	7	130	621	0.209339774557166
ALKBH4	0.746115505	1.49223101	3.05439115	2	58	1311	0.0442410373760488
ALKBH5	-13.051776	-52.207104	-13.051776	4	470	933	0.503751339764202
ALKBH8	-9.76907174235294	-332.14843924	8.3053932	34	17	82	0.207317073170732
ALOX5	-9.778698308	-146.68047462	4.70813963	15	51	254	0.200787401574803
ALOX5AP	-12.18595501	-109.67359509	-5.25938709	9	208	439	0.47380410022779
ALPK1	-10.7746141926316	-204.71766966	6.37518976	19	20	170	0.117647058823529
ALPK3	-11.9385775842857	-83.57004309	-5.25938709	7	293	621	0.471819645732689
ALPL	-13.051776	-13.051776	-13.051776	1	290	1564	0.18542199488491
ALS2	-11.2585563675	-180.13690188	2.58796212	16	80	223	0.358744394618834
ALX1	-11.846351502	-59.23175751	-7.02465351	5	361	817	0.441860465116279
ALX3	-11.04273517	-33.12820551	-7.02465351	3	291	1069	0.27221702525725
ALX4	-10.3620828707692	-134.70707732	2.06760079	13	94	316	0.29746835443038
AMACR	-8.956637094	-89.56637094	-2.23599939	10	183	477	0.383647798742138
AMBRA1	-11.6379741029167	-558.62275694	7.92897583	48	6	34	0.176470588235294
AMD1	-10.5338127	-52.6690635	-0.4619595	5	140	817	0.171358629130967
AMDHD1	-10.0718874275	-80.57509942	-3.03217882	8	193	534	0.361423220973783
AMDHD2	-8.459179175	-67.6734334	2.82719788	8	84	534	0.157303370786517
AMER1	-13.051776	-52.207104	-13.051776	4	471	933	0.504823151125402
AMER2	-10.03639784	-60.21838704	-4.00564152	6	270	738	0.365853658536585
AMER3	-12.4236163909091	-273.3195606	-5.25938709	22	136	160	0.85
AMFR	-11.572681759	-231.45363518	-1.56216014	20	117	183	0.639344262295082
AMIGO1	-13.051776	-13.051776	-13.051776	1	291	1564	0.186061381074169
AMIGO2	-10.660707026875	-170.57131243	2.33530598	16	84	223	0.376681614349776
AMMECR1L	-9.71191027333333	-29.13573082	-3.03217882	3	178	1069	0.166510757717493
AMN	-11.846351502	-59.23175751	-7.02465351	5	362	817	0.443084455324357
AMN1	-12.29838568875	-98.38708551	-7.02465351	8	291	534	0.544943820224719
AMOT	-11.887779638	-356.63338914	-4.00564152	30	67	76	0.881578947368421
AMOTL1	-12.5136789271429	-350.38300996	-7.02465351	28	107	113	0.946902654867257
AMPD1	-13.051776	-52.207104	-13.051776	4	472	933	0.505894962486602
AMPD3	-11.8723193934783	-273.06334605	-4.00564152	23	100	128	0.78125
AMPH	-11.4887796152941	-781.23701384	7.60566076	68	4	12	0.333333333333333
AMZ1	-12.29838568875	-98.38708551	-7.02465351	8	292	534	0.546816479400749
ANAPC1	-11.846351502	-59.23175751	-7.02465351	5	363	817	0.444308445532436
ANAPC10	-11.5234621136364	-253.5161665	3.05439115	22	48	160	0.3
ANAPC16	-13.051776	-13.051776	-13.051776	1	292	1564	0.186700767263427
ANAPC2	-13.051776	-26.103552	-13.051776	2	378	1311	0.288329519450801
ANAPC4	-10.0012798233333	-120.01535788	3.67468467	12	69	320	0.215625
ANAPC5	-11.846351502	-59.23175751	-7.02465351	5	364	817	0.445532435740514
ANAPC7	-11.4974594654545	-126.47205412	4.04570588	11	73	408	0.178921568627451
ANGEL1	-13.051776	-26.103552	-13.051776	2	379	1311	0.289092295957285
ANGEL2	-11.6529503654545	-128.18245402	2.33530598	11	94	408	0.230392156862745
ANGPT1	-10.67063485	-1344.4999911	7.25939158	100	125	209	0.598086124401914
ANGPTL4	-7.43893487	-22.31680461	-4.00564152	3	202	1069	0.188961646398503
ANGPTL5	-11.846351502	-59.23175751	-7.02465351	5	365	817	0.446756425948592
ANHX	-12.07772738625	-96.62181909	-5.25938709	8	248	534	0.464419475655431
ANK1	-12.1907585014286	-85.33530951	-7.02465351	7	344	621	0.553945249597424
ANK2	-11.5570877780769	-1502.42141115	6.78844652	100	138	209	0.660287081339713
ANK3	-11.4006142667164	-763.84115587	4.22049586	67	11	15	0.733333333333333
ANKDD1A	-10.3013914285714	-144.21948	2.58796212	14	77	291	0.264604810996564
ANKDD1B	-10.5519824528571	-147.72775434	3.86396619	14	62	291	0.213058419243986
ANKEF1	-13.051776	-117.465984	-13.051776	9	332	439	0.75626423690205
ANKFN1	-10.6639634638636	-469.21439241	20.96847124	44	2	38	0.0526315789473684
ANKFY1	-12.4935072233333	-337.32469503	-4.00564152	27	93	111	0.837837837837838
ANKH	-11.1577664930612	-546.73055816	0.80059496	49	32	36	0.888888888888889
ANKHD1	-11.539729149589	-842.40022792	9.7468367	73	6	22	0.272727272727273
ANKIB1	-11.3768281173333	-341.30484352	-0.4619595	30	51	76	0.671052631578947
ANKK1	-13.051776	-39.155328	-13.051776	3	436	1069	0.407857811038354
ANKLE2	-12.448700368	-186.73050552	-4.00564152	15	164	254	0.645669291338583
ANKMY2	-11.846351502	-118.46351502	-7.02465351	10	294	477	0.616352201257862
ANKRA2	-11.1036787725	-44.41471509	-5.25938709	4	274	933	0.293676312968917
ANKRD1	-8.04140866	-56.28986062	14.22840647	7	12	621	0.0193236714975845
ANKRD10	-12.147162552	-121.47162552	-4.00564152	10	218	477	0.457023060796646
ANKRD11	-11.6844326794444	-420.63957646	8.51828354	36	14	62	0.225806451612903
ANKRD12	-12.07927673	-386.53685536	-3.03217882	32	82	97	0.845360824742268
ANKRD13A	-13.051776	-117.465984	-13.051776	9	333	439	0.758542141230068
ANKRD13C	-13.051776	-52.207104	-13.051776	4	473	933	0.506966773847803
ANKRD13D	-13.051776	-13.051776	-13.051776	1	293	1564	0.187340153452685
ANKRD16	-13.051776	-52.207104	-13.051776	4	474	933	0.508038585209003
ANKRD17	-11.4606136215909	-504.26699935	2.33530598	44	31	38	0.815789473684211
ANKRD22	-13.051776	-91.362432	-13.051776	7	426	621	0.685990338164251
ANKRD24	-13.051776	-13.051776	-13.051776	1	294	1564	0.187979539641944
ANKRD27	-11.5449953775	-92.35996302	-7.02465351	8	293	534	0.548689138576779
ANKRD28	-11.3690956990909	-1000.48042152	13.85385875	88	1	7	0.142857142857143
ANKRD29	-11.065584891	-110.65584891	-2.23599939	10	184	477	0.385744234800839
ANKRD31	-10.6743778245833	-256.18506779	3.05439115	24	44	127	0.346456692913386
ANKRD34C	-13.051776	-13.051776	-13.051776	1	295	1564	0.188618925831202
ANKRD37	-13.051776	-26.103552	-13.051776	2	380	1311	0.289855072463768
ANKRD40	-6.013857018	-30.06928509	22.13781891	5	2	817	0.00244798041615667
ANKRD42	-13.051776	-26.103552	-13.051776	2	381	1311	0.290617848970252
ANKRD44	-11.3452006738462	-737.4380438	6.15423953	65	11	20	0.55
ANKRD46	-11.9819946886667	-179.72992033	-3.03217882	15	150	254	0.590551181102362
ANKRD50	-10.8049924295238	-226.90484102	7.25939158	21	24	160	0.15
ANKRD54	-13.051776	-39.155328	-13.051776	3	437	1069	0.408793264733396
ANKRD55	-10.040500791	-100.40500791	5.00673111	10	56	477	0.117400419287212
ANKRD6	-11.8388022883636	-651.13412586	10.41392685	55	6	21	0.285714285714286
ANKRD66	-10.6843776766667	-64.10626606	1.15261394	6	132	738	0.178861788617886
ANKS1A	-11.1343891785	-222.68778357	-1.56216014	20	118	183	0.644808743169399
ANKS1B	-11.6429994194426	-3551.11482293	8.72250286	300	32	36	0.888888888888889
ANKS3	-11.54408692	-69.26452152	-4.00564152	6	271	738	0.367208672086721
ANKS4B	-13.051776	-65.25888	-13.051776	5	499	817	0.610771113831089
ANKS6	-12.1873049540625	-389.99375853	-0.4619595	32	62	97	0.639175257731959
ANLN	-12.5248242602703	-463.41849763	0.41831588	37	34	55	0.618181818181818
ANO1	-12.618865505	-454.27915818	-5.25938709	36	57	62	0.919354838709677
ANO10	-10.9674357932836	-734.81819815	10.83183989	67	5	15	0.333333333333333
ANO3	-11.5179965604274	-1347.60559757	6.68844337	100	140	209	0.669856459330144
ANO4	-12.4194808285246	-1515.17666108	3.47719021	100	179	209	0.856459330143541
ANO5	-8.43431901333333	-25.30295704	0.80059496	3	104	1069	0.0972871842843779
ANO6	-11.7960443419048	-495.43386236	1.78290223	42	22	32	0.6875
ANO9	-13.051776	-52.207104	-13.051776	4	475	933	0.509110396570204
ANOS1	-12.2590077308642	-992.9796262	3.47719021	81	11	13	0.846153846153846
ANP32A	-13.051776	-13.051776	-13.051776	1	296	1564	0.18925831202046
ANP32E	-13.051776	-26.103552	-13.051776	2	382	1311	0.291380625476735
ANTXR1	-12.5495157925	-150.59418951	-7.02465351	12	238	320	0.74375
ANTXR2	-12.2171386974194	-378.73129962	-5.25938709	31	80	90	0.888888888888889
ANTXRL	-12.0268681624324	-444.99412201	6.78844652	37	16	55	0.290909090909091
ANXA10	-11.2840940335	-225.68188067	4.22049586	20	50	183	0.273224043715847
ANXA11	-11.846351502	-59.23175751	-7.02465351	5	366	817	0.447980416156671
ANXA13	-11.54408692	-69.26452152	-4.00564152	6	272	738	0.368563685636856
ANXA2	-10.021969694	-150.32954541	7.43561085	15	27	254	0.106299212598425
ANXA4	-7.676751365	-30.70700546	8.44832254	4	26	933	0.0278670953912111
ANXA5	-10.2340063433333	-153.51009515	2.06760079	15	76	254	0.299212598425197
ANXA7	-13.051776	-78.310656	-13.051776	6	504	738	0.682926829268293
AOAH	-11.7408630761905	-493.1162492	4.04570588	42	18	32	0.5625
AOPEP	-9.94075936467391	-914.54986155	4.70813963	92	6	9	0.666666666666667
AOX1	-11.8705197270833	-284.89247345	1.47886315	24	56	127	0.440944881889764
AP1AR	-9.31260183454545	-102.43862018	7.52137818	11	37	408	0.0906862745098039
AP1B1	-13.051776	-65.25888	-13.051776	5	500	817	0.611995104039168
AP1G1	-13.051776	-26.103552	-13.051776	2	383	1311	0.292143401983219
AP1S2	-13.051776	-130.51776	-13.051776	10	383	477	0.80293501048218
AP1S3	-9.93539964882353	-168.90179403	5.00673111	17	46	218	0.211009174311927
AP2A2	-11.8807206995833	-285.13729679	-3.03217882	24	94	127	0.740157480314961
AP2B1	-10.6946310952941	-363.61745724	5.14909816	34	35	82	0.426829268292683
AP2M1	-11.753044515	-70.51826709	-5.25938709	6	300	738	0.40650406504065
AP3B1	-8.40533274045455	-554.75196087	10.01337173	66	3	17	0.176470588235294
AP3D1	-11.52943327	-345.8829981	1.47886315	30	42	76	0.552631578947368
AP3M1	-9.659222041	-96.59222041	4.55126961	10	64	477	0.134171907756813
AP3M2	-13.051776	-52.207104	-13.051776	4	476	933	0.510182207931404
AP3S1	-10.9213461983333	-196.58423157	-1.56216014	18	118	205	0.575609756097561
AP4B1	-13.051776	-26.103552	-13.051776	2	384	1311	0.292906178489703
AP4E1	-10.7816799566667	-226.41527909	-0.97786491	21	100	160	0.625
AP4S1	-0.758901585	-3.03560634	16.37950229	4	5	933	0.00535905680600214
AP5M1	-13.051776	-13.051776	-13.051776	1	297	1564	0.189897698209719
AP5S1	-7.02465351	-7.02465351	-7.02465351	1	176	1564	0.112531969309463
AP5Z1	-13.051776	-39.155328	-13.051776	3	438	1069	0.409728718428438
APAF1	-11.1515414182609	-256.48545262	-2.23599939	23	83	128	0.6484375
APBA1	-2.26228503857143	-15.83599527	15.25435114	7	8	621	0.0128824476650564
APBA2	-10.9594252210526	-208.2290792	2.06760079	19	58	170	0.341176470588235
APBB1IP	-9.87792447409091	-217.31433843	13.98983673	22	7	160	0.04375
APBB2	-8.17526853214286	-686.7225567	15.83304133	84	2	13	0.153846153846154
APC	-8.61449085022727	-379.03759741	10.83183989	44	15	38	0.394736842105263
APCDD1	-12.5495157925	-150.59418951	-7.02465351	12	239	320	0.746875
APCDD1L	-8.691616705	-34.76646682	4.38886118	4	71	933	0.0760986066452304
APELA	-9.69054159888889	-87.21487439	1.15261394	9	90	439	0.20501138952164
API5	-11.0465653964706	-187.79161174	8.98255928	17	21	218	0.0963302752293578
APIP	-10.998200966	-109.98200966	-1.56216014	10	158	477	0.331236897274633
APLF	-12.1081787372	-605.40893686	0	50	22	32	0.6875
APLP2	-12.498995544	-312.4748886	-5.25938709	25	112	131	0.854961832061069
APMAP	-11.9385775842857	-167.14008618	-5.25938709	14	187	291	0.642611683848797
APOB	-12.4025453482353	-421.68654184	-3.03217882	34	69	82	0.841463414634146
APOBEC2	-13.051776	-26.103552	-13.051776	2	385	1311	0.293668954996186
APOBEC4	-4.00564152	-4.00564152	-4.00564152	1	112	1564	0.0716112531969309
APOD	-11.3818431366667	-68.29105882	-3.03217882	6	232	738	0.314363143631436
APOH	-13.051776	-65.25888	-13.051776	5	501	817	0.613219094247246
APOLD1	-13.051776	-26.103552	-13.051776	2	386	1311	0.29443173150267
APOO	-9.550440826	-143.25661239	5.80210632	15	38	254	0.149606299212598
APOOL	-13.051776	-13.051776	-13.051776	1	298	1564	0.190537084398977
APP	-11.9987689323457	-1943.80056704	5.55175926	150	79	97	0.814432989690722
APPBP2	-12.07772738625	-96.62181909	-5.25938709	8	249	534	0.466292134831461
APPL1	-13.051776	-91.362432	-13.051776	7	427	621	0.687600644122383
APPL2	-12.486118700625	-399.55579842	-0.97786491	32	67	97	0.690721649484536
APTX	-10.9336492409091	-120.27014165	4.22049586	11	70	408	0.17156862745098
AQP1	-11.4236421492593	-308.43833803	6.78844652	27	29	111	0.261261261261261
AQP10	-13.051776	-13.051776	-13.051776	1	299	1564	0.191176470588235
AQP11	-11.3297410028571	-79.30818702	-7.02465351	7	345	621	0.555555555555556
AQP4	-11.72262132	-164.11669848	-2.23599939	14	147	291	0.505154639175258
AQP5	-13.051776	-13.051776	-13.051776	1	300	1564	0.191815856777494
AQP8	-13.051776	-13.051776	-13.051776	1	301	1564	0.192455242966752
AQP9	-11.8529469369231	-154.08831018	-5.25938709	13	213	316	0.674050632911392
AQR	-12.1874419715625	-389.99814309	-0.97786491	32	68	97	0.701030927835051
AR	-11.0898140775	-576.67033203	6.26600444	52	10	32	0.3125
ARAP1	-10.21436013	-71.50052091	-2.23599939	7	203	621	0.326892109500805
ARAP2	-11.3939612603896	-877.33501705	8.98255928	77	10	19	0.526315789473684
ARAP3	-11.493298218	-57.46649109	-5.25938709	5	292	817	0.357405140758874
ARC	-13.051776	-39.155328	-13.051776	3	439	1069	0.41066417212348
ARCN1	-13.051776	-13.051776	-13.051776	1	302	1564	0.19309462915601
AREG	-13.051776	-117.465984	-13.051776	9	334	439	0.760820045558087
AREL1	-13.051776	-65.25888	-13.051776	5	502	817	0.614443084455324
ARF1	-8.74055183166667	-52.44331099	6.78844652	6	41	738	0.0555555555555556
ARF4	-10.1730640233333	-61.03838414	4.22049586	6	74	738	0.100271002710027
ARF6	-13.051776	-13.051776	-13.051776	1	303	1564	0.193734015345269
ARFGAP1	-12.0358843422727	-264.78945553	3.27071798	22	47	160	0.29375
ARFGAP2	-13.051776	-78.310656	-13.051776	6	505	738	0.684281842818428
ARFGAP3	-9.692865075	-77.5429206	0	8	135	534	0.252808988764045
ARFGEF1	-10.4523076517544	-595.78153615	15.41376823	57	2	22	0.0909090909090909
ARFGEF2	-13.051776	-234.931968	-13.051776	18	193	205	0.941463414634146
ARFGEF3	-11.2968101815094	-598.73093962	3.86396619	53	13	19	0.684210526315789
ARFIP1	-12.4279649222222	-335.5550529	-2.23599939	27	85	111	0.765765765765766
ARFIP2	-13.051776	-13.051776	-13.051776	1	304	1564	0.194373401534527
ARFRP1	-12.29838568875	-98.38708551	-7.02465351	8	294	534	0.550561797752809
ARG2	-8.9195344475	-35.67813779	3.47719021	4	80	933	0.0857449088960343
ARGLU1	-13.051776	-52.207104	-13.051776	4	477	933	0.511254019292605
ARHGAP1	-13.051776	-78.310656	-13.051776	6	506	738	0.685636856368564
ARHGAP10	-11.2496319533333	-843.7223965	10.06510856	75	3	16	0.1875
ARHGAP12	-10.9672990918519	-296.11707548	15.57042481	27	4	111	0.036036036036036
ARHGAP15	-12.0758780021084	-2004.59574835	11.70059294	150	33	97	0.34020618556701
ARHGAP17	-10.5213134156522	-241.99020856	4.55126961	23	33	128	0.2578125
ARHGAP18	-11.7999793285294	-802.39859434	2.58796212	68	9	12	0.75
ARHGAP19	-12.147162552	-121.47162552	-4.00564152	10	219	477	0.459119496855346
ARHGAP20	-11.6096170544186	-499.21353334	3.47719021	43	22	49	0.448979591836735
ARHGAP21	-11.8568852354795	-865.55262219	-0.4619595	73	19	22	0.863636363636364
ARHGAP22	-11.7340323268354	-926.98855382	2.82719788	79	10	13	0.769230769230769
ARHGAP24	-11.0514909509489	-1514.05426028	6.48191712	100	146	209	0.698564593301435
ARHGAP26	-10.7011920217857	-299.63337661	5.55175926	28	28	113	0.247787610619469
ARHGAP28	-11.7605430507843	-599.78769559	-0.4619595	51	31	32	0.96875
ARHGAP29	-11.3709432536842	-216.04792182	-0.97786491	19	99	170	0.582352941176471
ARHGAP31	-12.1467386948485	-400.84237693	-3.03217882	33	73	84	0.869047619047619
ARHGAP32	-10.877413126	-1414.06370638	8.15824046	100	107	209	0.511961722488038
ARHGAP36	-13.051776	-13.051776	-13.051776	1	305	1564	0.195012787723785
ARHGAP39	-12.1907585014286	-85.33530951	-7.02465351	7	346	621	0.557165861513688
ARHGAP40	-9.75286384636364	-214.56300462	10.21737997	22	13	160	0.08125
ARHGAP42	-11.1991323606742	-996.7227801	7.68851227	89	5	9	0.555555555555556
ARHGAP45	-11.5449953775	-46.17998151	-7.02465351	4	333	933	0.356913183279743
ARHGAP5	-13.051776	-339.346176	-13.051776	26	110	110	1
ARHGAP6	-10.6071559237379	-2185.07412029	7.68851227	200	58	74	0.783783783783784
ARHGAP8	-13.051776	-91.362432	-13.051776	7	428	621	0.689210950080515
ARHGDIB	-13.051776	-26.103552	-13.051776	2	387	1311	0.295194508009153
ARHGEF10	-10.7582319254321	-871.41678596	12.55785552	81	2	13	0.153846153846154
ARHGEF12	-11.605639888	-348.16919664	6.78844652	30	24	76	0.315789473684211
ARHGEF16	-13.051776	-39.155328	-13.051776	3	440	1069	0.411599625818522
ARHGEF17	-13.051776	-65.25888	-13.051776	5	503	817	0.615667074663403
ARHGEF18	-12.7129764821739	-292.39845909	-5.25938709	23	112	128	0.875
ARHGEF2	-13.051776	-13.051776	-13.051776	1	306	1564	0.195652173913043
ARHGEF26	-11.5139812554545	-126.65379381	3.86396619	11	76	408	0.186274509803922
ARHGEF28	-10.2925667186441	-607.2614364	3.67468467	59	16	21	0.761904761904762
ARHGEF3	-10.9122763522222	-687.47341019	7.60566076	63	7	15	0.466666666666667
ARHGEF33	-13.051776	-182.724864	-13.051776	14	257	291	0.883161512027491
ARHGEF37	-13.051776	-13.051776	-13.051776	1	307	1564	0.196291560102302
ARHGEF38	-9.54076994125	-76.32615953	4.22049586	8	58	534	0.108614232209738
ARHGEF39	-3.976299065	-15.90519626	5.14909816	4	63	933	0.067524115755627
ARHGEF4	-11.1270103583212	-1524.40041909	9.34937354	100	93	209	0.444976076555024
ARHGEF5	-5.634436885	-11.26887377	1.78290223	2	74	1311	0.0564454614797864
ARHGEF6	-11.04273517	-66.25641102	-7.02465351	6	377	738	0.510840108401084
ARHGEF7	-11.5227814875926	-622.23020033	4.70813963	54	16	30	0.533333333333333
ARHGEF9	-11.8652576633333	-854.29855176	8.65534604	72	8	26	0.307692307692308
ARID1A	-13.051776	-39.155328	-13.051776	3	441	1069	0.412535079513564
ARID1B	-11.7745638537313	-1577.7915564	13.85385875	100	47	209	0.22488038277512
ARID2	-12.2871800980769	-319.46668255	0.80059496	26	66	110	0.6
ARID3B	-13.051776	-26.103552	-13.051776	2	388	1311	0.295957284515637
ARID3C	-13.051776	-26.103552	-13.051776	2	389	1311	0.296720061022121
ARID4A	-12.1210791790909	-399.99561291	2.58796212	33	40	84	0.476190476190476
ARID4B	-11.9260302050769	-775.19196333	11.3443169	65	4	20	0.2
ARID5B	-11.4696822608333	-412.90856139	17.64496369	36	3	62	0.0483870967741935
ARIH1	-9.13030248	-82.17272232	16.21436319	9	4	439	0.00911161731207289
ARIH2	-11.0775600857143	-77.5429206	-5.25938709	7	294	621	0.473429951690821
ARL1	-8.670556726	-43.35278363	2.82719788	5	88	817	0.107711138310894
ARL11	-11.5449953775	-46.17998151	-7.02465351	4	334	933	0.357984994640943
ARL13A	-13.051776	-26.103552	-13.051776	2	390	1311	0.297482837528604
ARL13B	-10.4722867480952	-219.91802171	11.30333768	21	12	160	0.075
ARL14	-13.051776	-39.155328	-13.051776	3	442	1069	0.413470533208606
ARL14EP	-9.08059204333333	-81.72532839	8.15824046	9	30	439	0.0683371298405467
